Temps,Altitude_m,Position_X,Position_Y,Masse_kg,Etat_Mission
3.13,0.5,-22.0,-4.5,15.0,TAKEOFF
3.13,0.52,-22.0,-4.5,15.0,TAKEOFF
3.14,0.54,-22.0,-4.5,15.0,TAKEOFF
3.15,0.56,-22.0,-4.5,15.0,TAKEOFF
3.15,0.58,-22.0,-4.5,15.0,TAKEOFF
3.16,0.61,-22.0,-4.5,15.0,TAKEOFF
3.17,0.63,-22.0,-4.5,15.0,TAKEOFF
3.17,0.66,-22.0,-4.5,15.0,TAKEOFF
3.18,0.68,-22.0,-4.5,15.0,TAKEOFF
3.18,0.71,-22.0,-4.5,15.0,TAKEOFF
3.19,0.73,-22.0,-4.5,15.0,TAKEOFF
3.2,0.76,-22.0,-4.5,15.0,TAKEOFF
3.2,0.79,-22.0,-4.5,15.0,TAKEOFF
3.21,0.82,-22.0,-4.5,15.0,TAKEOFF
3.22,0.85,-22.0,-4.5,15.0,TAKEOFF
3.23,0.88,-22.0,-4.5,15.0,TAKEOFF
3.23,0.91,-22.0,-4.5,15.0,TAKEOFF
3.24,0.94,-22.0,-4.5,15.0,TAKEOFF
3.25,0.97,-22.0,-4.5,15.0,TAKEOFF
3.25,1.0,-22.0,-4.5,15.0,TAKEOFF
3.26,1.04,-22.0,-4.5,15.0,TAKEOFF
3.27,1.07,-22.0,-4.5,15.0,TAKEOFF
3.27,1.1,-22.0,-4.5,15.0,TAKEOFF
3.28,1.14,-22.0,-4.5,15.0,TAKEOFF
3.28,1.17,-22.0,-4.5,15.0,TAKEOFF
3.29,1.21,-22.0,-4.5,15.0,TAKEOFF
3.3,1.24,-22.0,-4.5,15.0,TAKEOFF
3.3,1.28,-22.0,-4.5,15.0,TAKEOFF
3.31,1.32,-22.0,-4.5,15.0,TAKEOFF
3.32,1.36,-22.0,-4.5,15.0,TAKEOFF
3.32,1.39,-22.0,-4.5,15.0,TAKEOFF
3.33,1.43,-22.0,-4.5,15.0,TAKEOFF
3.33,1.47,-22.0,-4.5,15.0,TAKEOFF
3.34,1.51,-22.0,-4.5,15.0,TAKEOFF
3.37,1.55,-22.0,-4.5,15.0,TAKEOFF
3.37,1.59,-22.0,-4.5,15.0,TAKEOFF
3.38,1.63,-22.0,-4.5,15.0,TAKEOFF
3.39,1.67,-22.0,-4.5,15.0,TAKEOFF
3.39,1.71,-22.0,-4.5,15.0,TAKEOFF
3.4,1.75,-22.0,-4.5,15.0,TAKEOFF
3.41,1.8,-22.0,-4.5,15.0,TAKEOFF
3.42,1.84,-22.0,-4.5,15.0,TAKEOFF
3.43,1.88,-22.0,-4.5,15.0,TAKEOFF
3.44,1.93,-22.0,-4.5,15.0,TAKEOFF
3.45,1.97,-22.0,-4.5,15.0,TAKEOFF
3.46,2.01,-22.0,-4.5,15.0,TAKEOFF
3.46,2.06,-22.0,-4.5,15.0,TAKEOFF
3.47,2.1,-22.0,-4.5,15.0,TAKEOFF
3.47,2.15,-22.0,-4.5,15.0,TAKEOFF
3.48,2.19,-22.0,-4.5,15.0,TAKEOFF
3.49,2.24,-22.0,-4.5,15.0,TAKEOFF
3.49,2.28,-22.0,-4.5,15.0,TAKEOFF
3.5,2.33,-22.0,-4.5,15.0,TAKEOFF
3.51,2.38,-22.0,-4.5,15.0,TAKEOFF
3.51,2.42,-22.0,-4.5,15.0,TAKEOFF
3.52,2.47,-22.0,-4.5,15.0,TAKEOFF
3.52,2.52,-22.0,-4.5,15.0,TAKEOFF
3.53,2.56,-22.0,-4.5,15.0,TAKEOFF
3.54,2.61,-22.0,-4.5,15.0,TAKEOFF
3.54,2.66,-22.0,-4.5,15.0,TAKEOFF
3.55,2.71,-22.0,-4.5,15.0,TAKEOFF
3.56,2.76,-22.0,-4.5,15.0,TAKEOFF
3.56,2.8,-22.0,-4.5,15.0,TAKEOFF
3.57,2.85,-22.0,-4.5,15.0,TAKEOFF
3.58,2.9,-22.0,-4.5,15.0,TAKEOFF
3.59,2.95,-22.0,-4.5,15.0,TAKEOFF
3.59,3.0,-22.0,-4.5,15.0,TAKEOFF
3.6,3.05,-22.0,-4.5,15.0,TAKEOFF
3.61,3.1,-22.0,-4.5,15.0,TAKEOFF
3.62,3.15,-22.0,-4.5,15.0,TAKEOFF
3.67,3.2,-22.0,-4.5,15.0,TAKEOFF
3.68,3.25,-22.0,-4.5,15.0,TAKEOFF
3.7,3.3,-22.0,-4.5,15.0,TAKEOFF
3.71,3.35,-22.0,-4.5,15.0,TAKEOFF
3.72,3.4,-22.0,-4.5,15.0,TAKEOFF
3.73,3.45,-22.0,-4.5,15.0,TAKEOFF
3.74,3.5,-22.0,-4.5,15.0,TAKEOFF
3.78,3.55,-22.0,-4.5,15.0,TAKEOFF
3.78,3.61,-22.0,-4.5,15.0,TAKEOFF
3.81,3.66,-22.0,-4.5,15.0,TAKEOFF
3.81,3.71,-22.0,-4.5,15.0,TAKEOFF
3.82,3.76,-22.0,-4.5,15.0,TAKEOFF
3.84,3.81,-22.0,-4.5,15.0,TAKEOFF
3.85,3.86,-22.0,-4.5,15.0,TAKEOFF
3.85,3.92,-22.0,-4.5,15.0,TAKEOFF
3.86,3.97,-22.0,-4.5,15.0,TAKEOFF
3.86,4.02,-22.0,-4.5,15.0,TAKEOFF
3.87,4.07,-22.0,-4.5,15.0,TAKEOFF
3.88,4.12,-22.0,-4.5,15.0,TAKEOFF
3.88,4.18,-22.0,-4.5,15.0,TAKEOFF
3.9,4.23,-22.0,-4.5,15.0,TAKEOFF
3.91,4.28,-22.0,-4.5,15.0,TAKEOFF
3.92,4.33,-22.0,-4.5,15.0,TAKEOFF
3.93,4.38,-22.0,-4.5,15.0,TAKEOFF
3.94,4.44,-22.0,-4.5,15.0,TAKEOFF
3.95,4.49,-22.0,-4.5,15.0,TAKEOFF
3.96,4.54,-22.0,-4.5,15.0,TAKEOFF
3.96,4.59,-22.0,-4.5,15.0,TAKEOFF
3.97,4.65,-22.0,-4.5,15.0,TAKEOFF
3.98,4.7,-22.0,-4.5,15.0,TAKEOFF
3.98,4.75,-22.0,-4.5,15.0,TAKEOFF
3.99,4.8,-22.0,-4.5,15.0,TAKEOFF
4.0,4.86,-22.0,-4.5,15.0,TAKEOFF
4.01,4.91,-22.0,-4.5,15.0,TAKEOFF
4.01,4.96,-22.0,-4.5,15.0,TAKEOFF
4.02,5.01,-22.0,-4.5,15.0,TAKEOFF
4.03,5.07,-22.0,-4.5,15.0,TAKEOFF
4.04,5.12,-22.0,-4.5,15.0,TAKEOFF
4.04,5.17,-22.0,-4.5,15.0,TAKEOFF
4.05,5.22,-22.0,-4.5,15.0,TAKEOFF
4.06,5.28,-22.0,-4.5,15.0,TAKEOFF
4.06,5.33,-22.0,-4.5,15.0,TAKEOFF
4.07,5.38,-22.0,-4.5,15.0,TAKEOFF
4.07,5.43,-22.0,-4.5,15.0,TAKEOFF
4.08,5.49,-22.0,-4.5,15.0,TAKEOFF
4.09,5.54,-22.0,-4.5,15.0,TAKEOFF
4.1,5.59,-22.0,-4.5,15.0,TAKEOFF
4.11,5.64,-22.0,-4.5,15.0,TAKEOFF
4.12,5.7,-22.0,-4.5,15.0,TAKEOFF
4.12,5.75,-22.0,-4.5,15.0,TAKEOFF
4.13,5.8,-22.0,-4.5,15.0,TAKEOFF
4.14,5.85,-22.0,-4.5,15.0,TAKEOFF
4.15,5.9,-22.0,-4.5,15.0,TAKEOFF
4.16,5.96,-22.0,-4.5,15.0,TAKEOFF
4.16,6.01,-22.0,-4.5,15.0,TAKEOFF
4.17,6.06,-22.0,-4.5,15.0,TAKEOFF
4.18,6.11,-22.0,-4.5,15.0,TAKEOFF
4.18,6.16,-22.0,-4.5,15.0,TAKEOFF
4.19,6.21,-22.0,-4.5,15.0,TAKEOFF
4.2,6.27,-22.0,-4.5,15.0,TAKEOFF
4.21,6.32,-22.0,-4.5,15.0,TAKEOFF
4.21,6.37,-22.0,-4.5,15.0,TAKEOFF
4.22,6.42,-22.0,-4.5,15.0,TAKEOFF
4.23,6.47,-22.0,-4.5,15.0,TAKEOFF
4.23,6.52,-22.0,-4.5,15.0,TAKEOFF
4.24,6.57,-22.0,-4.5,15.0,TAKEOFF
4.25,6.62,-22.0,-4.5,15.0,TAKEOFF
4.25,6.67,-22.0,-4.5,15.0,TAKEOFF
4.26,6.73,-22.0,-4.5,15.0,TAKEOFF
4.27,6.78,-22.0,-4.5,15.0,TAKEOFF
4.27,6.83,-22.0,-4.5,15.0,TAKEOFF
4.28,6.88,-22.0,-4.5,15.0,TAKEOFF
4.29,6.93,-22.0,-4.5,15.0,TAKEOFF
4.29,6.98,-22.0,-4.5,15.0,TAKEOFF
4.3,7.03,-22.0,-4.5,15.0,TAKEOFF
4.31,7.08,-22.0,-4.5,15.0,TAKEOFF
4.31,7.13,-22.0,-4.5,15.0,TAKEOFF
4.32,7.18,-22.0,-4.5,15.0,TAKEOFF
4.33,7.23,-22.0,-4.5,15.0,TAKEOFF
4.34,7.27,-22.0,-4.5,15.0,TAKEOFF
4.34,7.32,-22.0,-4.5,15.0,TAKEOFF
4.35,7.37,-22.0,-4.5,15.0,TAKEOFF
4.35,7.42,-22.0,-4.5,15.0,TAKEOFF
4.36,7.47,-22.0,-4.5,15.0,TAKEOFF
4.37,7.52,-22.0,-4.5,15.0,TAKEOFF
4.37,7.57,-22.0,-4.5,15.0,TAKEOFF
4.38,7.62,-22.0,-4.5,15.0,TAKEOFF
4.38,7.67,-22.0,-4.5,15.0,TAKEOFF
4.39,7.71,-22.0,-4.5,15.0,TAKEOFF
4.39,7.76,-22.0,-4.5,15.0,TAKEOFF
4.4,7.81,-22.0,-4.5,15.0,TAKEOFF
4.41,7.86,-22.0,-4.5,15.0,TAKEOFF
4.41,7.9,-22.0,-4.5,15.0,TAKEOFF
4.42,7.95,-22.0,-4.5,15.0,TAKEOFF
4.42,8.0,-22.0,-4.5,15.0,TAKEOFF
4.43,8.05,-22.0,-4.5,15.0,TAKEOFF
4.43,8.09,-22.0,-4.5,15.0,TAKEOFF
4.44,8.14,-22.0,-4.5,15.0,TAKEOFF
4.44,8.19,-22.0,-4.5,15.0,TAKEOFF
4.45,8.23,-22.0,-4.5,15.0,TAKEOFF
4.46,8.28,-22.0,-4.5,15.0,TAKEOFF
4.46,8.33,-22.0,-4.5,15.0,TAKEOFF
4.47,8.37,-22.0,-4.5,15.0,TAKEOFF
4.47,8.42,-22.0,-4.5,15.0,TAKEOFF
4.48,8.46,-22.0,-4.5,15.0,TAKEOFF
4.49,8.51,-22.0,-4.5,15.0,TAKEOFF
4.49,8.56,-22.0,-4.5,15.0,TAKEOFF
4.5,8.6,-22.0,-4.5,15.0,TAKEOFF
4.51,8.65,-22.0,-4.5,15.0,TAKEOFF
4.51,8.69,-22.0,-4.5,15.0,TAKEOFF
4.52,8.74,-22.0,-4.5,15.0,TAKEOFF
4.52,8.78,-22.0,-4.5,15.0,TAKEOFF
4.53,8.83,-22.0,-4.5,15.0,TAKEOFF
4.53,8.87,-22.0,-4.5,15.0,TAKEOFF
4.54,8.91,-22.0,-4.5,15.0,TAKEOFF
4.55,8.96,-22.0,-4.5,15.0,TAKEOFF
4.55,9.0,-22.0,-4.5,15.0,TAKEOFF
4.56,9.04,-22.0,-4.5,15.0,TAKEOFF
4.56,9.09,-22.0,-4.5,15.0,TAKEOFF
4.57,9.13,-22.0,-4.5,15.0,TAKEOFF
4.58,9.17,-22.0,-4.5,15.0,TAKEOFF
4.58,9.22,-22.0,-4.5,15.0,TAKEOFF
4.59,9.26,-22.0,-4.5,15.0,TAKEOFF
4.6,9.3,-22.0,-4.5,15.0,TAKEOFF
4.6,9.35,-22.0,-4.5,15.0,TAKEOFF
4.61,9.39,-22.0,-4.5,15.0,TAKEOFF
4.61,9.43,-22.0,-4.5,15.0,TAKEOFF
4.62,9.47,-22.0,-4.5,15.0,TAKEOFF
4.62,9.51,-22.0,-4.5,15.0,TAKEOFF
4.63,9.56,-22.0,-4.5,15.0,TAKEOFF
4.64,9.6,-22.0,-4.5,15.0,TAKEOFF
4.64,9.64,-22.0,-4.5,15.0,TAKEOFF
4.65,9.68,-22.0,-4.5,15.0,TAKEOFF
4.65,9.72,-22.0,-4.5,15.0,TAKEOFF
4.66,9.76,-22.0,-4.5,15.0,TAKEOFF
4.66,9.8,-22.0,-4.5,15.0,TAKEOFF
4.67,9.84,-22.0,-4.5,15.0,TAKEOFF
4.67,9.88,-22.0,-4.5,15.0,TAKEOFF
4.68,9.92,-22.0,-4.5,15.0,TAKEOFF
4.69,9.96,-22.0,-4.5,15.0,TAKEOFF
4.69,10.0,-22.0,-4.5,15.0,TAKEOFF
4.7,10.04,-22.0,-4.5,15.0,TAKEOFF
4.71,10.08,-22.0,-4.5,15.0,TAKEOFF
4.71,10.12,-22.0,-4.5,15.0,TAKEOFF
4.72,10.16,-22.0,-4.5,15.0,TAKEOFF
4.72,10.2,-22.0,-4.5,15.0,TAKEOFF
4.73,10.23,-22.0,-4.5,15.0,TAKEOFF
4.74,10.27,-22.0,-4.5,15.0,TAKEOFF
4.74,10.31,-22.0,-4.5,15.0,TAKEOFF
4.75,10.35,-22.0,-4.5,15.0,TAKEOFF
4.75,10.39,-22.0,-4.5,15.0,TAKEOFF
4.76,10.42,-22.0,-4.5,15.0,TAKEOFF
4.76,10.46,-22.0,-4.5,15.0,TAKEOFF
4.77,10.5,-22.0,-4.5,15.0,TAKEOFF
4.78,10.53,-22.0,-4.5,15.0,TAKEOFF
4.78,10.57,-22.0,-4.5,15.0,TAKEOFF
4.79,10.61,-22.0,-4.5,15.0,TAKEOFF
4.79,10.64,-22.0,-4.5,15.0,TAKEOFF
4.8,10.68,-22.0,-4.5,15.0,TAKEOFF
4.8,10.72,-22.0,-4.5,15.0,TAKEOFF
4.81,10.75,-22.0,-4.5,15.0,TAKEOFF
4.81,10.79,-22.0,-4.5,15.0,TAKEOFF
4.82,10.82,-22.0,-4.5,15.0,TAKEOFF
4.82,10.86,-22.0,-4.5,15.0,TAKEOFF
4.83,10.89,-22.0,-4.5,15.0,TAKEOFF
4.83,10.93,-22.0,-4.5,15.0,TAKEOFF
4.84,10.96,-22.0,-4.5,15.0,TAKEOFF
4.84,11.0,-22.0,-4.5,15.0,TAKEOFF
4.85,11.03,-22.0,-4.5,15.0,TAKEOFF
4.85,11.07,-22.0,-4.5,15.0,TAKEOFF
4.86,11.1,-22.0,-4.5,15.0,TAKEOFF
4.87,11.13,-22.0,-4.5,15.0,TAKEOFF
4.87,11.17,-22.0,-4.5,15.0,TAKEOFF
4.88,11.2,-22.0,-4.5,15.0,TAKEOFF
4.88,11.23,-22.0,-4.5,15.0,TAKEOFF
4.89,11.27,-22.0,-4.5,15.0,TAKEOFF
4.89,11.3,-22.0,-4.5,15.0,TAKEOFF
4.9,11.33,-22.0,-4.5,15.0,TAKEOFF
4.9,11.37,-22.0,-4.5,15.0,TAKEOFF
4.91,11.4,-22.0,-4.5,15.0,TAKEOFF
4.91,11.43,-22.0,-4.5,15.0,TAKEOFF
4.92,11.46,-22.0,-4.5,15.0,TAKEOFF
4.93,11.49,-22.0,-4.5,15.0,TAKEOFF
4.93,11.53,-22.0,-4.5,15.0,TAKEOFF
4.94,11.56,-22.0,-4.5,15.0,TAKEOFF
4.94,11.59,-22.0,-4.5,15.0,TAKEOFF
4.95,11.62,-22.0,-4.5,15.0,TAKEOFF
4.95,11.65,-22.0,-4.5,15.0,TAKEOFF
4.96,11.68,-22.0,-4.5,15.0,TAKEOFF
4.96,11.71,-22.0,-4.5,15.0,TAKEOFF
4.97,11.74,-22.0,-4.5,15.0,TAKEOFF
4.98,11.77,-22.0,-4.5,15.0,TAKEOFF
4.98,11.8,-22.0,-4.5,15.0,TAKEOFF
4.99,11.83,-22.0,-4.5,15.0,TAKEOFF
4.99,11.86,-22.0,-4.5,15.0,TAKEOFF
5.0,11.89,-22.0,-4.5,15.0,TAKEOFF
5.01,11.92,-22.0,-4.5,15.0,TAKEOFF
5.01,11.95,-22.0,-4.5,15.0,TAKEOFF
5.02,11.98,-22.0,-4.5,15.0,TAKEOFF
5.02,12.0,-22.0,-4.5,15.0,TAKEOFF
5.03,12.03,-22.0,-4.5,15.0,TAKEOFF
5.03,12.06,-22.0,-4.5,15.0,TAKEOFF
5.04,12.09,-22.0,-4.5,15.0,TAKEOFF
5.04,12.12,-22.0,-4.5,15.0,TAKEOFF
5.05,12.14,-22.0,-4.5,15.0,TAKEOFF
5.05,12.17,-22.0,-4.5,15.0,TAKEOFF
5.06,12.2,-22.0,-4.5,15.0,TAKEOFF
5.07,12.23,-22.0,-4.5,15.0,TAKEOFF
5.07,12.25,-22.0,-4.5,15.0,TAKEOFF
5.08,12.28,-22.0,-4.5,15.0,TAKEOFF
5.08,12.31,-22.0,-4.5,15.0,TAKEOFF
5.09,12.33,-22.0,-4.5,15.0,TAKEOFF
5.09,12.36,-22.0,-4.5,15.0,TAKEOFF
5.1,12.39,-22.0,-4.5,15.0,TAKEOFF
5.1,12.41,-22.0,-4.5,15.0,TAKEOFF
5.11,12.44,-22.0,-4.5,15.0,TAKEOFF
5.12,12.46,-22.0,-4.5,15.0,TAKEOFF
5.12,12.49,-22.0,-4.5,15.0,TAKEOFF
5.13,12.51,-22.0,-4.5,15.0,TAKEOFF
5.13,12.54,-22.0,-4.5,15.0,TAKEOFF
5.14,12.56,-22.0,-4.5,15.0,TAKEOFF
5.14,12.59,-22.0,-4.5,15.0,TAKEOFF
5.15,12.61,-22.0,-4.5,15.0,TAKEOFF
5.15,12.64,-22.0,-4.5,15.0,TAKEOFF
5.16,12.66,-22.0,-4.5,15.0,TAKEOFF
5.17,12.68,-22.0,-4.5,15.0,TAKEOFF
5.17,12.71,-22.0,-4.5,15.0,TAKEOFF
5.18,12.73,-22.0,-4.5,15.0,TAKEOFF
5.18,12.76,-22.0,-4.5,15.0,TAKEOFF
5.19,12.78,-22.0,-4.5,15.0,TAKEOFF
5.2,12.8,-22.0,-4.5,15.0,TAKEOFF
5.2,12.82,-22.0,-4.5,15.0,TAKEOFF
5.21,12.85,-22.0,-4.5,15.0,TAKEOFF
5.21,12.87,-22.0,-4.5,15.0,TAKEOFF
5.22,12.89,-22.0,-4.5,15.0,TAKEOFF
5.22,12.91,-22.0,-4.5,15.0,TAKEOFF
5.23,12.94,-22.0,-4.5,15.0,TAKEOFF
5.24,12.96,-22.0,-4.5,15.0,TAKEOFF
5.24,12.98,-22.0,-4.5,15.0,TAKEOFF
5.25,13.0,-22.0,-4.5,15.0,TAKEOFF
5.25,13.02,-22.0,-4.5,15.0,TAKEOFF
5.26,13.04,-22.0,-4.5,15.0,TAKEOFF
5.27,13.07,-22.0,-4.5,15.0,TAKEOFF
5.27,13.09,-22.0,-4.5,15.0,TAKEOFF
5.28,13.11,-22.0,-4.5,15.0,TAKEOFF
5.29,13.13,-22.0,-4.5,15.0,TAKEOFF
5.29,13.15,-22.0,-4.5,15.0,TAKEOFF
5.3,13.17,-22.0,-4.5,15.0,TAKEOFF
5.3,13.19,-22.0,-4.5,15.0,TAKEOFF
5.31,13.21,-22.0,-4.5,15.0,TAKEOFF
5.32,13.23,-22.0,-4.5,15.0,TAKEOFF
5.32,13.25,-22.0,-4.5,15.0,TAKEOFF
5.33,13.27,-22.0,-4.5,15.0,TAKEOFF
5.33,13.29,-22.0,-4.5,15.0,TAKEOFF
5.34,13.31,-22.0,-4.5,15.0,TAKEOFF
5.35,13.33,-22.0,-4.5,15.0,TAKEOFF
5.35,13.34,-22.0,-4.5,15.0,TAKEOFF
5.36,13.36,-22.0,-4.5,15.0,TAKEOFF
5.36,13.38,-22.0,-4.5,15.0,TAKEOFF
5.37,13.4,-22.0,-4.5,15.0,TAKEOFF
5.37,13.42,-22.0,-4.5,15.0,TAKEOFF
5.38,13.44,-22.0,-4.5,15.0,TAKEOFF
5.38,13.45,-22.0,-4.5,15.0,TAKEOFF
5.39,13.47,-22.0,-4.5,15.0,TAKEOFF
5.39,13.49,-22.0,-4.5,15.0,TAKEOFF
5.4,13.51,-22.0,-4.5,15.0,TAKEOFF
5.4,13.52,-22.0,-4.5,15.0,TAKEOFF
5.41,13.54,-22.0,-4.5,15.0,TAKEOFF
5.41,13.56,-22.0,-4.5,15.0,TAKEOFF
5.42,13.57,-22.0,-4.5,15.0,TAKEOFF
5.42,13.59,-22.0,-4.5,15.0,TAKEOFF
5.43,13.61,-22.0,-4.5,15.0,TAKEOFF
5.43,13.62,-22.0,-4.5,15.0,TAKEOFF
5.44,13.64,-22.0,-4.5,15.0,TAKEOFF
5.44,13.66,-22.0,-4.5,15.0,TAKEOFF
5.45,13.67,-22.0,-4.5,15.0,TAKEOFF
5.45,13.69,-22.0,-4.5,15.0,TAKEOFF
5.46,13.7,-22.0,-4.5,15.0,TAKEOFF
5.47,13.72,-22.0,-4.5,15.0,TAKEOFF
5.47,13.73,-22.0,-4.5,15.0,TAKEOFF
5.48,13.75,-22.0,-4.5,15.0,TAKEOFF
5.48,13.76,-22.0,-4.5,15.0,TAKEOFF
5.49,13.78,-22.0,-4.5,15.0,TAKEOFF
5.49,13.79,-22.0,-4.5,15.0,TAKEOFF
5.5,13.81,-22.0,-4.5,15.0,TAKEOFF
5.5,13.82,-22.0,-4.5,15.0,TAKEOFF
5.51,13.84,-22.0,-4.5,15.0,TAKEOFF
5.51,13.85,-22.0,-4.5,15.0,TAKEOFF
5.52,13.87,-22.0,-4.5,15.0,TAKEOFF
5.53,13.88,-22.0,-4.5,15.0,TAKEOFF
5.53,13.89,-22.0,-4.5,15.0,TAKEOFF
5.54,13.91,-22.0,-4.5,15.0,TAKEOFF
5.55,13.92,-22.0,-4.5,15.0,TAKEOFF
5.55,13.93,-22.0,-4.5,15.0,TAKEOFF
5.56,13.95,-22.0,-4.5,15.0,TAKEOFF
5.56,13.96,-22.0,-4.5,15.0,TAKEOFF
5.57,13.97,-22.0,-4.5,15.0,TAKEOFF
5.57,13.99,-22.0,-4.5,15.0,TAKEOFF
5.58,14.0,-22.0,-4.5,15.0,TAKEOFF
5.59,14.01,-22.0,-4.5,15.0,TAKEOFF
5.59,14.02,-22.0,-4.5,15.0,TAKEOFF
5.6,14.04,-22.0,-4.5,15.0,TAKEOFF
5.6,14.05,-22.0,-4.5,15.0,TAKEOFF
5.61,14.06,-22.0,-4.5,15.0,TAKEOFF
5.61,14.07,-22.0,-4.5,15.0,TAKEOFF
5.62,14.08,-22.0,-4.5,15.0,TAKEOFF
5.62,14.1,-22.0,-4.5,15.0,TAKEOFF
5.63,14.11,-22.0,-4.5,15.0,TAKEOFF
5.63,14.12,-22.0,-4.5,15.0,TAKEOFF
5.64,14.13,-22.0,-4.5,15.0,TAKEOFF
5.64,14.14,-22.0,-4.5,15.0,TAKEOFF
5.65,14.15,-22.0,-4.5,15.0,TAKEOFF
5.65,14.16,-22.0,-4.5,15.0,TAKEOFF
5.66,14.17,-22.0,-4.5,15.0,TAKEOFF
5.66,14.19,-22.0,-4.5,15.0,TAKEOFF
5.67,14.2,-22.0,-4.5,15.0,TAKEOFF
5.68,14.21,-22.0,-4.5,15.0,TAKEOFF
5.68,14.22,-22.0,-4.5,15.0,TAKEOFF
5.69,14.23,-22.0,-4.5,15.0,TAKEOFF
5.69,14.24,-22.0,-4.5,15.0,TAKEOFF
5.7,14.25,-22.0,-4.5,15.0,TAKEOFF
5.7,14.26,-22.0,-4.5,15.0,TAKEOFF
5.71,14.27,-22.0,-4.5,15.0,TAKEOFF
5.72,14.28,-22.0,-4.5,15.0,TAKEOFF
5.72,14.29,-22.0,-4.5,15.0,TAKEOFF
5.73,14.29,-22.0,-4.5,15.0,TAKEOFF
5.74,14.3,-22.0,-4.5,15.0,TAKEOFF
5.74,14.31,-22.0,-4.5,15.0,TAKEOFF
5.75,14.32,-22.0,-4.5,15.0,TAKEOFF
5.75,14.33,-22.0,-4.5,15.0,TAKEOFF
5.76,14.34,-22.0,-4.5,15.0,TAKEOFF
5.76,14.35,-22.0,-4.5,15.0,TAKEOFF
5.77,14.36,-22.0,-4.5,15.0,TAKEOFF
5.77,14.37,-22.0,-4.5,15.0,TAKEOFF
5.78,14.37,-22.0,-4.5,15.0,TAKEOFF
5.79,14.38,-22.0,-4.5,15.0,TAKEOFF
5.79,14.39,-22.0,-4.5,15.0,TAKEOFF
5.8,14.4,-22.0,-4.5,15.0,TAKEOFF
5.8,14.41,-22.0,-4.5,15.0,TAKEOFF
5.81,14.41,-22.0,-4.5,15.0,TAKEOFF
5.82,14.42,-22.0,-4.5,15.0,TAKEOFF
5.82,14.43,-22.0,-4.5,15.0,TAKEOFF
5.83,14.44,-22.0,-4.5,15.0,TAKEOFF
5.83,14.44,-22.0,-4.5,15.0,TAKEOFF
5.84,14.45,-22.0,-4.5,15.0,TAKEOFF
5.84,14.46,-22.0,-4.5,15.0,TAKEOFF
5.85,14.47,-22.0,-4.5,15.0,TAKEOFF
5.85,14.47,-22.0,-4.5,15.0,TAKEOFF
5.86,14.48,-22.0,-4.5,15.0,TAKEOFF
5.86,14.49,-22.0,-4.5,15.0,TAKEOFF
5.87,14.49,-22.0,-4.5,15.0,TAKEOFF
5.87,14.5,-22.0,-4.5,15.0,TAKEOFF
5.88,14.51,-22.0,-4.5,15.0,ROW1_FORWARD
5.89,14.51,-22.0,-4.5,15.0,ROW1_FORWARD
5.89,14.52,-22.0,-4.5,15.0,ROW1_FORWARD
5.9,14.52,-22.0,-4.5,15.0,ROW1_FORWARD
5.9,14.53,-22.0,-4.5,15.0,ROW1_FORWARD
5.91,14.54,-22.0,-4.5,15.0,ROW1_FORWARD
5.91,14.54,-22.0,-4.5,15.0,ROW1_FORWARD
5.92,14.55,-22.0,-4.5,15.0,ROW1_FORWARD
5.92,14.55,-22.0,-4.5,15.0,ROW1_FORWARD
5.93,14.56,-22.0,-4.5,15.0,ROW1_FORWARD
5.93,14.56,-22.0,-4.5,15.0,ROW1_FORWARD
5.94,14.57,-22.0,-4.5,15.0,ROW1_FORWARD
5.95,14.58,-22.0,-4.5,15.0,ROW1_FORWARD
5.95,14.58,-22.0,-4.5,15.0,ROW1_FORWARD
5.96,14.59,-22.0,-4.5,15.0,ROW1_FORWARD
5.96,14.59,-22.0,-4.5,15.0,ROW1_FORWARD
5.97,14.6,-22.0,-4.5,15.0,ROW1_FORWARD
5.97,14.6,-22.0,-4.5,15.0,ROW1_FORWARD
5.98,14.61,-22.0,-4.5,15.0,ROW1_FORWARD
5.98,14.61,-22.0,-4.5,15.0,ROW1_FORWARD
5.99,14.61,-22.0,-4.5,15.0,ROW1_FORWARD
5.99,14.62,-22.0,-4.5,15.0,ROW1_FORWARD
6.0,14.62,-22.0,-4.5,15.0,ROW1_FORWARD
6.01,14.63,-22.0,-4.5,15.0,ROW1_FORWARD
6.01,14.63,-22.0,-4.5,15.0,ROW1_FORWARD
6.02,14.64,-22.0,-4.5,15.0,ROW1_FORWARD
6.02,14.64,-22.0,-4.5,15.0,ROW1_FORWARD
6.03,14.64,-22.0,-4.5,15.0,ROW1_FORWARD
6.03,14.65,-22.0,-4.5,15.0,ROW1_FORWARD
6.04,14.65,-22.0,-4.5,15.0,ROW1_FORWARD
6.05,14.66,-22.0,-4.5,15.0,ROW1_FORWARD
6.05,14.66,-22.0,-4.5,15.0,ROW1_FORWARD
6.06,14.66,-22.0,-4.5,15.0,ROW1_FORWARD
6.06,14.67,-22.0,-4.5,15.0,ROW1_FORWARD
6.07,14.67,-22.0,-4.5,15.0,ROW1_FORWARD
6.07,14.67,-22.0,-4.5,15.0,ROW1_FORWARD
6.08,14.68,-22.0,-4.5,15.0,ROW1_FORWARD
6.08,14.68,-22.0,-4.5,15.0,ROW1_FORWARD
6.09,14.68,-22.0,-4.5,15.0,ROW1_FORWARD
