Temps,Altitude_m,Masse_kg,NDVI
3.96,9.09,15.0,0.35
3.96,9.13,15.0,0.35
3.97,9.17,15.0,0.35
3.97,9.22,15.0,0.35
3.98,9.26,15.0,0.35
3.98,9.3,15.0,0.35
3.99,9.35,15.0,0.35
3.99,9.39,15.0,0.35
3.99,9.43,15.0,0.35
4.0,9.47,15.0,0.35
4.0,9.51,15.0,0.35
4.01,9.56,15.0,0.35
4.01,9.6,15.0,0.35
4.02,9.64,15.0,0.35
4.02,9.68,15.0,0.35
4.03,9.72,15.0,0.35
4.03,9.76,15.0,0.35
4.04,9.8,15.0,0.35
4.04,9.84,15.0,0.35
4.04,9.88,15.0,0.35
4.05,9.92,15.0,0.35
4.05,9.96,15.0,0.35
4.06,10.0,15.0,0.35
4.06,10.04,15.0,0.35
4.07,10.08,15.0,0.35
4.07,10.12,15.0,0.35
4.08,10.16,15.0,0.35
4.08,10.2,15.0,0.35
4.09,10.23,15.0,0.35
4.09,10.27,15.0,0.35
4.09,10.31,15.0,0.35
4.1,10.35,15.0,0.35
4.1,10.39,15.0,0.35
4.11,10.42,15.0,0.35
4.11,10.46,15.0,0.35
4.12,10.5,15.0,0.35
4.12,10.53,15.0,0.35
4.13,10.57,15.0,0.35
4.13,10.61,15.0,0.35
4.14,10.64,15.0,0.35
4.14,10.68,15.0,0.35
4.14,10.72,15.0,0.35
4.15,10.75,15.0,0.35
4.15,10.79,15.0,0.35
4.16,10.82,15.0,0.35
4.16,10.86,15.0,0.35
4.17,10.89,15.0,0.35
4.17,10.93,15.0,0.35
4.18,10.96,15.0,0.35
4.18,11.0,15.0,0.35
4.18,11.03,15.0,0.35
4.19,11.07,15.0,0.35
4.19,11.1,15.0,0.35
4.2,11.13,15.0,0.35
4.2,11.17,15.0,0.35
4.21,11.2,15.0,0.35
4.21,11.23,15.0,0.35
4.22,11.27,15.0,0.35
4.22,11.3,15.0,0.35
4.23,11.33,15.0,0.35
4.23,11.37,15.0,0.35
4.23,11.4,15.0,0.35
4.24,11.43,15.0,0.35
4.24,11.46,15.0,0.35
4.25,11.49,15.0,0.35
4.25,11.53,15.0,0.35
4.26,11.56,15.0,0.35
4.26,11.59,15.0,0.35
4.27,11.62,15.0,0.35
4.27,11.65,15.0,0.35
4.28,11.68,15.0,0.35
4.28,11.71,15.0,0.35
4.28,11.74,15.0,0.35
4.29,11.77,15.0,0.35
4.29,11.8,15.0,0.35
4.3,11.83,15.0,0.35
4.3,11.86,15.0,0.35
4.31,11.89,15.0,0.35
4.31,11.92,15.0,0.35
4.32,11.95,15.0,0.35
4.32,11.98,15.0,0.35
4.33,12.0,15.0,0.35
4.33,12.03,15.0,0.35
4.33,12.06,15.0,0.35
4.34,12.09,15.0,0.35
4.34,12.12,15.0,0.35
4.35,12.14,15.0,0.35
4.35,12.17,15.0,0.35
4.36,12.2,15.0,0.35
4.36,12.23,15.0,0.35
4.37,12.25,15.0,0.35
4.37,12.28,15.0,0.35
4.37,12.31,15.0,0.35
4.38,12.33,15.0,0.35
4.38,12.36,15.0,0.35
4.39,12.39,15.0,0.35
4.39,12.41,15.0,0.35
4.4,12.44,15.0,0.35
4.4,12.46,15.0,0.35
4.41,12.49,15.0,0.35
4.41,12.51,15.0,0.35
4.42,12.54,15.0,0.35
4.42,12.56,15.0,0.35
4.42,12.59,15.0,0.35
4.43,12.61,15.0,0.35
4.43,12.64,15.0,0.35
4.44,12.66,15.0,0.35
4.44,12.68,15.0,0.35
4.45,12.71,15.0,0.35
4.45,12.73,15.0,0.35
4.46,12.76,15.0,0.35
4.46,12.78,15.0,0.35
4.47,12.8,15.0,0.35
4.47,12.82,15.0,0.35
4.47,12.85,15.0,0.35
4.48,12.87,15.0,0.35
4.48,12.89,15.0,0.35
4.49,12.91,15.0,0.35
4.49,12.94,15.0,0.35
4.5,12.96,15.0,0.35
4.5,12.98,15.0,0.35
4.51,13.0,15.0,0.35
4.51,13.02,15.0,0.35
4.52,13.04,15.0,0.35
4.52,13.07,15.0,0.35
4.52,13.09,15.0,0.35
4.53,13.11,15.0,0.35
4.53,13.13,15.0,0.35
4.54,13.15,15.0,0.35
4.54,13.17,15.0,0.35
4.55,13.19,15.0,0.35
4.55,13.21,15.0,0.35
4.56,13.23,15.0,0.35
4.56,13.25,15.0,0.35
4.56,13.27,15.0,0.35
4.57,13.29,15.0,0.35
4.57,13.31,15.0,0.35
4.58,13.33,15.0,0.35
4.58,13.34,15.0,0.35
4.59,13.36,15.0,0.35
4.59,13.38,15.0,0.35
4.6,13.4,15.0,0.35
4.6,13.42,15.0,0.35
4.61,13.44,15.0,0.35
4.61,13.45,15.0,0.35
4.61,13.47,15.0,0.35
4.62,13.49,15.0,0.35
4.62,13.51,15.0,0.35
4.63,13.52,15.0,0.35
4.63,13.54,15.0,0.35
4.64,13.56,15.0,0.35
4.64,13.57,15.0,0.35
4.65,13.59,15.0,0.35
4.65,13.61,15.0,0.35
4.66,13.62,15.0,0.35
4.66,13.64,15.0,0.35
4.66,13.66,15.0,0.35
4.67,13.67,15.0,0.35
4.67,13.69,15.0,0.35
4.68,13.7,15.0,0.35
4.68,13.72,15.0,0.35
4.69,13.73,15.0,0.35
4.69,13.75,15.0,0.35
4.7,13.76,15.0,0.35
4.7,13.78,15.0,0.35
4.71,13.79,15.0,0.35
4.71,13.81,15.0,0.35
4.71,13.82,15.0,0.35
4.72,13.84,15.0,0.35
4.72,13.85,15.0,0.35
4.73,13.87,15.0,0.35
4.73,13.88,15.0,0.35
4.74,13.89,15.0,0.35
4.74,13.91,15.0,0.35
4.75,13.92,15.0,0.35
4.75,13.93,15.0,0.35
4.76,13.95,15.0,0.35
4.76,13.96,15.0,0.35
4.76,13.97,15.0,0.35
4.77,13.99,15.0,0.35
4.77,14.0,15.0,0.35
4.78,14.01,15.0,0.35
4.78,14.02,15.0,0.35
4.79,14.04,15.0,0.35
4.79,14.05,15.0,0.35
4.8,14.06,15.0,0.35
4.8,14.07,15.0,0.35
4.81,14.08,15.0,0.35
4.81,14.1,15.0,0.35
4.81,14.11,15.0,0.35
4.82,14.12,15.0,0.35
4.82,14.13,15.0,0.35
4.83,14.14,15.0,0.35
4.83,14.15,15.0,0.35
4.84,14.16,15.0,0.35
4.84,14.17,15.0,0.35
4.85,14.19,15.0,0.35
4.85,14.2,15.0,0.35
4.85,14.21,15.0,0.35
4.86,14.22,15.0,0.35
4.86,14.23,15.0,0.35
4.87,14.24,15.0,0.35
4.87,14.25,15.0,0.35
4.88,14.26,15.0,0.35
4.88,14.27,15.0,0.35
4.89,14.28,15.0,0.35
4.89,14.29,15.0,0.35
4.9,14.29,15.0,0.35
4.9,14.3,15.0,0.35
4.9,14.31,15.0,0.35
4.91,14.32,15.0,0.35
4.91,14.33,15.0,0.35
4.92,14.34,15.0,0.35
4.92,14.35,15.0,0.35
4.93,14.36,15.0,0.35
4.93,14.37,15.0,0.35
4.94,14.37,15.0,0.35
4.94,14.38,15.0,0.35
4.95,14.39,15.0,0.35
4.95,14.4,15.0,0.35
4.95,14.41,15.0,0.35
4.96,14.41,15.0,0.35
4.96,14.42,15.0,0.35
4.97,14.43,15.0,0.35
4.97,14.44,15.0,0.35
4.98,14.44,15.0,0.35
4.98,14.45,15.0,0.35
4.99,14.46,15.0,0.35
4.99,14.47,15.0,0.35
4.99,14.47,15.0,0.35
5.0,14.48,15.0,0.35
5.0,14.49,15.0,0.35
5.01,14.49,15.0,0.35
5.01,14.5,15.0,0.35
5.02,14.51,15.0,0.35
5.02,14.51,15.0,0.35
5.03,14.52,15.0,0.35
5.03,14.52,15.0,0.35
5.04,14.53,15.0,0.35
5.04,14.54,15.0,0.35
5.04,14.54,15.0,0.35
5.05,14.55,15.0,0.35
5.05,14.55,15.0,0.35
5.06,14.56,15.0,0.35
5.06,14.56,15.0,0.35
5.07,14.57,15.0,0.35
5.07,14.58,15.0,0.35
5.08,14.58,15.0,0.35
5.08,14.59,15.0,0.35
5.09,14.59,15.0,0.35
5.09,14.6,15.0,0.35
5.09,14.6,15.0,0.35
5.1,14.61,15.0,0.35
5.1,14.61,15.0,0.35
5.11,14.61,15.0,0.35
5.11,14.62,15.0,0.35
5.12,14.62,15.0,0.35
5.12,14.63,15.0,0.35
5.13,14.63,15.0,0.35
5.13,14.64,15.0,0.35
5.14,14.64,15.0,0.35
5.14,14.64,15.0,0.35
5.14,14.65,15.0,0.35
5.15,14.65,15.0,0.35
5.15,14.66,15.0,0.35
5.16,14.66,15.0,0.35
5.16,14.66,15.0,0.35
5.17,14.67,15.0,0.35
5.17,14.67,15.0,0.35
5.18,14.67,15.0,0.35
5.18,14.68,15.0,0.35
5.19,14.68,15.0,0.35
5.19,14.68,15.0,0.35
5.19,14.69,15.0,0.35
5.2,14.69,14.99,0.35
5.2,14.69,14.99,0.35
5.21,14.7,14.99,0.35
5.21,14.7,14.99,0.35
5.22,14.7,14.99,0.35
5.22,14.7,14.99,0.35
5.23,14.71,14.99,0.35
5.23,14.71,14.99,0.35
5.23,14.71,14.99,0.35
5.24,14.71,14.99,0.35
5.24,14.72,14.99,0.35
5.25,14.72,14.99,0.35
5.25,14.72,14.99,0.35
5.26,14.72,14.99,0.35
5.26,14.72,14.99,0.35
5.27,14.73,14.99,0.35
5.27,14.73,14.99,0.35
5.28,14.73,14.99,0.35
5.28,14.73,14.99,0.35
5.28,14.73,14.99,0.35
5.29,14.74,14.99,0.35
5.29,14.74,14.99,0.35
5.3,14.74,14.99,0.35
5.3,14.74,14.99,0.35
5.31,14.74,14.99,0.35
5.31,14.74,14.99,0.35
5.32,14.74,14.99,0.35
5.32,14.75,14.99,0.35
5.32,14.75,14.99,0.35
5.33,14.75,14.99,0.35
5.33,14.75,14.99,0.35
5.34,14.75,14.99,0.35
5.34,14.75,14.99,0.35
5.35,14.75,14.99,0.35
5.35,14.75,14.99,0.35
5.36,14.75,14.99,0.35
5.36,14.75,14.99,0.35
5.37,14.75,14.99,0.35
5.37,14.76,14.99,0.35
5.37,14.76,14.99,0.35
5.38,14.76,14.99,0.35
5.38,14.76,14.99,0.35
5.39,14.76,14.99,0.35
5.39,14.76,14.99,0.35
5.4,14.76,14.99,0.35
5.4,14.76,14.99,0.35
5.41,14.76,14.99,0.35
5.41,14.76,14.99,0.35
5.42,14.76,14.99,0.35
5.42,14.76,14.99,0.35
5.42,14.76,14.99,0.35
5.43,14.76,14.99,0.35
5.43,14.76,14.99,0.35
5.44,14.76,14.99,0.35
5.44,14.76,14.99,0.35
5.45,14.76,14.99,0.35
5.45,14.76,14.99,0.35
5.46,14.76,14.99,0.35
5.46,14.76,14.99,0.35
5.47,14.76,14.99,0.35
5.47,14.76,14.99,0.35
5.47,14.76,14.99,0.35
5.48,14.76,14.99,0.35
5.48,14.75,14.99,0.35
5.49,14.75,14.99,0.35
5.49,14.75,14.99,0.35
5.5,14.75,14.99,0.35
5.5,14.75,14.99,0.35
5.51,14.75,14.99,0.35
5.51,14.75,14.99,0.35
5.51,14.75,14.99,0.35
5.52,14.75,14.99,0.35
5.52,14.75,14.99,0.35
5.53,14.75,14.99,0.35
5.53,14.75,14.99,0.35
5.54,14.75,14.99,0.35
5.54,14.74,14.99,0.35
5.55,14.74,14.99,0.35
5.55,14.74,14.99,0.35
5.56,14.74,14.99,0.35
5.56,14.74,14.98,0.35
5.56,14.74,14.98,0.35
5.57,14.74,14.98,0.35
5.57,14.74,14.98,0.35
5.58,14.73,14.98,0.35
5.58,14.73,14.98,0.35
5.59,14.73,14.98,0.35
5.59,14.73,14.98,0.35
5.6,14.73,14.98,0.35
5.6,14.73,14.98,0.35
5.61,14.73,14.98,0.35
5.61,14.72,14.98,0.35
5.61,14.72,14.98,0.35
5.62,14.72,14.98,0.35
5.62,14.72,14.98,0.35
5.63,14.72,14.98,0.35
5.63,14.72,14.98,0.35
5.64,14.71,14.98,0.35
5.64,14.71,14.98,0.35
5.65,14.71,14.98,0.35
5.65,14.71,14.98,0.35
5.66,14.71,14.98,0.35
5.66,14.71,14.98,0.35
5.66,14.7,14.98,0.35
5.67,14.7,14.98,0.35
5.67,14.7,14.98,0.35
5.68,14.7,14.98,0.35
5.68,14.7,14.98,0.35
5.69,14.69,14.98,0.35
5.69,14.69,14.98,0.35
5.7,14.69,14.98,0.35
5.7,14.69,14.98,0.35
5.71,14.69,14.98,0.35
5.71,14.68,14.98,0.35
5.71,14.68,14.98,0.35
5.72,14.68,14.98,0.35
5.72,14.68,14.98,0.35
5.73,14.68,14.98,0.35
5.73,14.67,14.98,0.35
5.74,14.67,14.98,0.35
5.74,14.67,14.98,0.35
5.75,14.67,14.98,0.35
5.75,14.67,14.98,0.35
5.76,14.66,14.98,0.35
5.76,14.66,14.98,0.35
5.76,14.66,14.98,0.35
5.77,14.66,14.98,0.35
5.77,14.65,14.98,0.35
5.78,14.65,14.98,0.35
5.78,14.65,14.98,0.35
5.79,14.65,14.98,0.35
5.79,14.65,14.98,0.35
5.8,14.64,14.98,0.35
5.8,14.64,14.98,0.35
5.81,14.64,14.98,0.35
5.81,14.64,14.98,0.35
5.81,14.63,14.98,0.35
5.82,14.63,14.98,0.35
5.82,14.63,14.98,0.35
5.83,14.63,14.98,0.35
5.83,14.62,14.98,0.35
5.84,14.62,14.98,0.35
5.84,14.62,14.98,0.35
5.85,14.62,14.98,0.35
5.85,14.61,14.98,0.35
5.86,14.61,14.98,0.35
5.86,14.61,14.98,0.35
5.86,14.61,14.98,0.35
5.87,14.6,14.98,0.35
5.87,14.6,14.98,0.35
5.88,14.6,14.98,0.35
5.88,14.6,14.98,0.35
5.89,14.59,14.98,0.35
5.89,14.59,14.98,0.35
5.9,14.59,14.98,0.35
5.9,14.59,14.98,0.35
5.9,14.58,14.98,0.35
5.91,14.58,14.98,0.35
5.91,14.58,14.98,0.35
5.92,14.58,14.98,0.35
5.92,14.57,14.97,0.35
5.93,14.57,14.97,0.35
5.93,14.57,14.97,0.35
5.94,14.56,14.97,0.35
5.94,14.56,14.97,0.35
5.95,14.56,14.97,0.35
5.95,14.56,14.97,0.35
5.95,14.55,14.97,0.35
5.96,14.55,14.97,0.35
5.96,14.55,14.97,0.35
5.97,14.55,14.97,0.35
5.97,14.54,14.97,0.35
5.98,14.54,14.97,0.35
5.98,14.54,14.97,0.35
5.99,14.54,14.97,0.35
5.99,14.53,14.97,0.35
6.0,14.53,14.97,0.35
6.0,14.53,14.97,0.35
6.0,14.52,14.97,0.35
6.01,14.52,14.97,0.35
6.01,14.52,14.97,0.35
6.02,14.52,14.97,0.35
6.02,14.51,14.97,0.35
6.03,14.51,14.97,0.35
6.03,14.51,14.97,0.35
6.04,14.51,14.97,0.35
6.04,14.5,14.97,0.35
6.05,14.5,14.97,0.35
6.05,14.5,14.97,0.35
6.05,14.5,14.97,0.35
6.06,14.49,14.97,0.35
6.06,14.49,14.97,0.35
6.07,14.49,14.97,0.35
6.07,14.48,14.97,0.35
6.08,14.48,14.97,0.35
6.08,14.48,14.97,0.35
6.09,14.48,14.97,0.35
6.09,14.47,14.97,0.35
6.09,14.47,14.97,0.35
6.1,14.47,14.97,0.35
6.1,14.47,14.97,0.35
6.11,14.46,14.97,0.35
6.11,14.46,14.97,0.35
6.12,14.46,14.97,0.35
6.12,14.46,14.97,0.35
6.13,14.45,14.97,0.35
6.13,14.45,14.97,0.35
6.14,14.45,14.97,0.35
6.14,14.44,14.97,0.35
6.15,14.44,14.97,0.35
6.15,14.44,14.97,0.35
6.15,14.44,14.97,0.35
6.16,14.43,14.97,0.35
6.16,14.43,14.97,0.35
6.17,14.43,14.97,0.35
6.17,14.43,14.97,0.35
6.18,14.42,14.97,0.35
6.18,14.42,14.97,0.35
6.19,14.42,14.97,0.35
6.19,14.42,14.97,0.35
6.2,14.41,14.97,0.35
6.2,14.41,14.97,0.35
6.2,14.41,14.97,0.35
6.21,14.41,14.97,0.35
6.21,14.4,14.97,0.35
6.22,14.4,14.97,0.35
6.22,14.4,14.97,0.35
6.23,14.4,14.97,0.35
6.23,14.39,14.97,0.35
6.24,14.39,14.97,0.35
6.24,14.39,14.97,0.35
6.24,14.39,14.97,0.35
6.25,14.38,14.97,0.35
6.25,14.38,14.97,0.35
6.26,14.38,14.97,0.35
6.26,14.38,14.97,0.35
6.27,14.37,14.97,0.35
6.27,14.37,14.97,0.35
6.28,14.37,14.97,0.35
6.28,14.37,14.97,0.35
6.29,14.36,14.96,0.35
6.29,14.36,14.96,0.35
6.29,14.36,14.96,0.35
6.3,14.36,14.96,0.35
6.3,14.35,14.96,0.35
6.31,14.35,14.96,0.35
6.31,14.35,14.96,0.35
6.32,14.35,14.96,0.35
6.32,14.34,14.96,0.35
6.33,14.34,14.96,0.35
6.33,14.34,14.96,0.35
6.34,14.34,14.96,0.35
6.34,14.33,14.96,0.35
6.34,14.33,14.96,0.35
6.35,14.33,14.96,0.35
6.35,14.33,14.96,0.35
6.36,14.33,14.96,0.35
6.36,14.32,14.96,0.35
6.37,14.32,14.96,0.35
6.37,14.32,14.96,0.35
6.38,14.32,14.96,0.35
6.38,14.31,14.96,0.35
6.39,14.31,14.96,0.35
6.39,14.31,14.96,0.35
6.4,14.31,14.96,0.35
6.4,14.31,14.96,0.35
6.4,14.3,14.96,0.35
6.41,14.3,14.96,0.35
6.41,14.3,14.96,0.35
6.42,14.3,14.96,0.35
6.42,14.29,14.96,0.35
6.43,14.29,14.96,0.35
6.43,14.29,14.96,0.35
6.44,14.29,14.96,0.35
6.44,14.29,14.96,0.35
6.45,14.28,14.96,0.35
6.45,14.28,14.96,0.35
6.46,14.28,14.96,0.35
6.46,14.28,14.96,0.35
6.46,14.28,14.96,0.35
6.47,14.27,14.96,0.35
6.47,14.27,14.96,0.35
6.48,14.27,14.96,0.35
6.48,14.27,14.96,0.35
6.49,14.26,14.96,0.35
6.49,14.26,14.96,0.35
6.5,14.26,14.96,0.35
6.5,14.26,14.96,0.35
6.51,14.26,14.96,0.35
6.51,14.25,14.96,0.35
6.52,14.25,14.96,0.35
6.52,14.25,14.96,0.35
6.52,14.25,14.96,0.35
6.53,14.25,14.96,0.35
6.53,14.25,14.96,0.35
6.54,14.24,14.96,0.35
6.54,14.24,14.96,0.35
6.55,14.24,14.96,0.35
6.55,14.24,14.96,0.35
6.56,14.24,14.96,0.35
6.56,14.23,14.96,0.35
6.57,14.23,14.96,0.35
6.57,14.23,14.96,0.35
6.57,14.23,14.96,0.35
6.58,14.23,14.96,0.35
6.58,14.22,14.96,0.35
6.59,14.22,14.96,0.35
6.59,14.22,14.96,0.35
6.6,14.22,14.96,0.35
6.6,14.22,14.96,0.35
6.61,14.22,14.96,0.35
6.61,14.21,14.96,0.35
6.62,14.21,14.96,0.35
6.62,14.21,14.96,0.35
6.62,14.21,14.96,0.35
6.63,14.21,14.96,0.35
6.63,14.21,14.96,0.35
6.64,14.2,14.96,0.35
6.64,14.2,14.96,0.35
6.65,14.2,14.96,0.35
6.65,14.2,14.95,0.35
6.66,14.2,14.95,0.35
6.66,14.2,14.95,0.35
6.66,14.19,14.95,0.35
6.67,14.19,14.95,0.35
6.67,14.19,14.95,0.35
6.68,14.19,14.95,0.35
6.68,14.19,14.95,0.35
6.69,14.19,14.95,0.35
6.69,14.18,14.95,0.35
6.7,14.18,14.95,0.35
6.7,14.18,14.95,0.35
6.71,14.18,14.95,0.35
6.71,14.18,14.95,0.35
6.71,14.18,14.95,0.35
6.72,14.18,14.95,0.35
6.72,14.17,14.95,0.35
6.73,14.17,14.95,0.35
6.73,14.17,14.95,0.35
6.74,14.17,14.95,0.35
6.74,14.17,14.95,0.35
6.75,14.17,14.95,0.35
6.75,14.17,14.95,0.35
6.75,14.16,14.95,0.35
6.76,14.16,14.95,0.35
6.76,14.16,14.95,0.35
6.77,14.16,14.95,0.35
6.77,14.16,14.95,0.35
6.78,14.16,14.95,0.35
6.78,14.16,14.95,0.35
6.79,14.15,14.95,0.35
6.79,14.15,14.95,0.35
6.8,14.15,14.95,0.35
6.8,14.15,14.95,0.35
6.81,14.15,14.95,0.35
6.81,14.15,14.95,0.35
6.81,14.15,14.95,0.35
6.82,14.15,14.95,0.35
6.82,14.14,14.95,0.35
6.83,14.14,14.95,0.35
6.83,14.14,14.95,0.35
6.84,14.14,14.95,0.35
6.84,14.14,14.95,0.35
6.85,14.14,14.95,0.35
6.85,14.14,14.95,0.35
6.86,14.14,14.95,0.35
6.86,14.14,14.95,0.35
6.86,14.13,14.95,0.35
6.87,14.13,14.95,0.35
6.87,14.13,14.95,0.35
6.88,14.13,14.95,0.35
6.88,14.13,14.95,0.35
6.89,14.13,14.95,0.35
6.89,14.13,14.95,0.35
6.9,14.13,14.95,0.35
6.9,14.13,14.95,0.35
6.9,14.12,14.95,0.35
6.91,14.12,14.95,0.35
6.91,14.12,14.95,0.35
6.92,14.12,14.95,0.35
6.92,14.12,14.95,0.35
6.93,14.12,14.95,0.35
6.93,14.12,14.95,0.35
6.94,14.12,14.95,0.35
6.94,14.12,14.95,0.35
6.94,14.12,14.95,0.35
6.95,14.11,14.95,0.35
6.95,14.11,14.95,0.35
6.96,14.11,14.95,0.35
6.96,14.11,14.95,0.35
6.97,14.11,14.95,0.35
6.97,14.11,14.95,0.35
6.98,14.11,14.95,0.35
6.98,14.11,14.95,0.35
6.99,14.11,14.95,0.35
6.99,14.11,14.95,0.35
6.99,14.11,14.95,0.35
7.0,14.1,14.95,0.35
7.0,14.1,14.95,0.35
7.01,14.1,14.95,0.35
7.01,14.1,14.94,0.35
7.02,14.1,14.94,0.35
7.02,14.1,14.94,0.35
7.03,14.1,14.94,0.35
7.03,14.1,14.94,0.35
7.03,14.1,14.94,0.35
7.04,14.1,14.94,0.35
7.04,14.1,14.94,0.35
7.05,14.1,14.94,0.35
7.05,14.1,14.94,0.35
7.06,14.09,14.94,0.35
7.06,14.09,14.94,0.35
7.07,14.09,14.94,0.35
7.07,14.09,14.94,0.35
7.07,14.09,14.94,0.35
7.08,14.09,14.94,0.35
7.08,14.09,14.94,0.35
7.09,14.09,14.94,0.35
7.09,14.09,14.94,0.35
7.1,14.09,14.94,0.35
7.1,14.09,14.94,0.35
7.11,14.09,14.94,0.35
7.11,14.09,14.94,0.35
7.12,14.09,14.94,0.35
7.12,14.09,14.94,0.35
7.12,14.08,14.94,0.35
7.13,14.08,14.94,0.35
7.13,14.08,14.94,0.35
7.14,14.08,14.94,0.35
7.14,14.08,14.94,0.35
7.15,14.08,14.94,0.35
7.15,14.08,14.94,0.35
7.16,14.08,14.94,0.35
7.16,14.08,14.94,0.35
7.16,14.08,14.94,0.35
7.17,14.08,14.94,0.35
7.17,14.08,14.94,0.35
7.18,14.08,14.94,0.35
7.18,14.08,14.94,0.35
7.19,14.08,14.94,0.35
7.19,14.08,14.94,0.35
7.2,14.08,14.94,0.35
7.2,14.08,14.94,0.35
7.2,14.08,14.94,0.35
7.21,14.07,14.94,0.35
7.21,14.07,14.94,0.35
7.22,14.07,14.94,0.35
7.22,14.07,14.94,0.35
7.23,14.07,14.94,0.35
7.23,14.07,14.94,0.35
7.24,14.07,14.94,0.35
7.24,14.07,14.94,0.35
7.25,14.07,14.94,0.35
7.25,14.07,14.94,0.35
7.25,14.07,14.94,0.35
7.26,14.07,14.94,0.35
7.26,14.07,14.94,0.35
7.27,14.07,14.94,0.35
7.27,14.07,14.94,0.35
7.28,14.07,14.94,0.35
7.28,14.07,14.94,0.35
7.29,14.07,14.94,0.35
7.29,14.07,14.94,0.35
7.3,14.07,14.94,0.35
7.3,14.07,14.94,0.35
7.3,14.07,14.94,0.35
7.31,14.07,14.94,0.35
7.31,14.07,14.94,0.35
7.32,14.07,14.94,0.35
7.32,14.07,14.94,0.35
7.33,14.07,14.94,0.35
7.33,14.07,14.94,0.35
7.34,14.06,14.94,0.35
7.34,14.06,14.94,0.35
7.34,14.06,14.94,0.35
7.35,14.06,14.94,0.35
7.35,14.06,14.94,0.35
7.36,14.06,14.94,0.35
7.36,14.06,14.94,0.35
7.37,14.06,14.94,0.35
7.37,14.06,14.93,0.35
7.38,14.06,14.93,0.35
7.38,14.06,14.93,0.35
7.39,14.06,14.93,0.35
7.39,14.06,14.93,0.35
7.39,14.06,14.93,0.35
7.4,14.06,14.93,0.35
7.4,14.06,14.93,0.35
7.41,14.06,14.93,0.35
7.41,14.06,14.93,0.35
7.42,14.06,14.93,0.35
7.42,14.06,14.93,0.35
7.43,14.06,14.93,0.35
7.43,14.06,14.93,0.35
7.44,14.06,14.93,0.35
7.44,14.06,14.93,0.35
7.44,14.06,14.93,0.35
7.45,14.06,14.93,0.35
7.45,14.06,14.93,0.35
7.46,14.06,14.93,0.35
7.46,14.06,14.93,0.35
7.47,14.06,14.93,0.35
7.47,14.06,14.93,0.35
7.48,14.06,14.93,0.35
7.48,14.06,14.93,0.35
7.48,14.06,14.93,0.35
7.49,14.06,14.93,0.35
7.49,14.06,14.93,0.35
7.5,14.06,14.93,0.35
7.5,14.06,14.93,0.35
7.51,14.06,14.93,0.35
7.51,14.06,14.93,0.35
7.52,14.06,14.93,0.35
7.52,14.06,14.93,0.35
7.53,14.06,14.93,0.35
7.53,14.06,14.93,0.35
7.53,14.06,14.93,0.35
7.54,14.06,14.93,0.35
7.54,14.06,14.93,0.35
7.55,14.06,14.93,0.35
7.55,14.06,14.93,0.35
7.56,14.06,14.93,0.35
7.56,14.06,14.93,0.35
7.57,14.06,14.93,0.35
7.57,14.06,14.93,0.35
7.57,14.06,14.93,0.35
7.58,14.06,14.93,0.35
7.58,14.06,14.93,0.35
7.59,14.06,14.93,0.35
7.59,14.06,14.93,0.35
7.6,14.06,14.93,0.35
7.6,14.06,14.93,0.35
7.61,14.06,14.93,0.35
7.61,14.06,14.93,0.35
7.62,14.06,14.93,0.35
7.62,14.06,14.93,0.35
7.62,14.06,14.93,0.35
7.63,14.06,14.93,0.35
7.63,14.06,14.93,0.35
7.64,14.06,14.93,0.35
7.64,14.06,14.93,0.35
7.65,14.06,14.93,0.35
7.65,14.06,14.93,0.35
7.66,14.06,14.93,0.35
7.66,14.06,14.93,0.35
7.66,14.06,14.93,0.35
7.67,14.06,14.93,0.35
7.67,14.06,14.93,0.35
7.68,14.06,14.93,0.35
7.68,14.06,14.93,0.35
7.69,14.06,14.93,0.35
7.69,14.06,14.93,0.35
7.7,14.06,14.93,0.35
7.7,14.06,14.93,0.35
7.71,14.06,14.93,0.35
7.71,14.06,14.93,0.35
7.71,14.06,14.93,0.35
7.72,14.06,14.93,0.35
7.72,14.06,14.93,0.35
7.73,14.06,14.93,0.35
7.73,14.06,14.92,0.35
7.74,14.06,14.92,0.35
7.74,14.06,14.92,0.35
7.75,14.06,14.92,0.35
7.75,14.06,14.92,0.35
7.75,14.06,14.92,0.35
7.76,14.06,14.92,0.35
7.76,14.06,14.92,0.35
7.77,14.06,14.92,0.35
7.77,14.06,14.92,0.35
7.78,14.06,14.92,0.35
7.78,14.06,14.92,0.35
7.79,14.06,14.92,0.35
7.79,14.06,14.92,0.35
7.8,14.06,14.92,0.35
7.8,14.06,14.92,0.35
7.8,14.06,14.92,0.35
7.81,14.06,14.92,0.35
7.81,14.06,14.92,0.35
7.82,14.06,14.92,0.35
7.82,14.06,14.92,0.35
7.83,14.06,14.92,0.35
7.83,14.06,14.92,0.35
7.84,14.06,14.92,0.35
7.84,14.06,14.92,0.35
7.85,14.06,14.92,0.35
7.85,14.06,14.92,0.35
7.85,14.06,14.92,0.35
7.86,14.06,14.92,0.35
7.86,14.06,14.92,0.35
7.87,14.06,14.92,0.35
7.87,14.06,14.92,0.35
7.88,14.06,14.92,0.35
7.88,14.06,14.92,0.35
7.89,14.06,14.92,0.35
7.89,14.06,14.92,0.35
7.9,14.06,14.92,0.35
7.9,14.06,14.92,0.35
7.9,14.06,14.92,0.35
